operator_id,calls_missed_ratio,avg_wait_time,calls_out_ratio,calls_in_ratio,internal_calls_ratio,crit_calls_missed,crit_wait_time,crit_low_outbound,crit_low_inbound,crit_high_internal,inefficiency_score,criterios_negativos,efficiency_class,uso_interno_excesivo,efficiency_binary
930582,0.0,16.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
930594,0.0,21.0,96.36363636363636,3.636363636363636,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
930660,0.0,13.0,82.6086956521739,17.391304347826086,25.0,0,0,0,0,1,1,1,Eficiente,True,1.0
930690,0.0,6.5,66.66666666666666,33.33333333333333,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
930814,0.0,19.444444444444443,21.428571428571427,78.57142857142857,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
930816,0.0,12.75,20.0,80.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
930818,0.0,13.666666666666666,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
930820,0.0,14.2,16.666666666666664,83.33333333333334,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
930908,0.0,8.818181818181818,54.054054054054056,45.94594594594595,6.976744186046512,0,0,0,0,0,0,0,Eficiente,False,1.0
930910,0.0,5.0,92.3076923076923,7.6923076923076925,10.0,0,0,0,0,0,0,0,Eficiente,False,1.0
931458,0.4812319538017324,681.9615384615385,53.208736770997525,46.79126322900248,7.857142857142857,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
931914,0.0,28.33333333333333,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
932292,0.0,22.0,94.1747572815534,5.825242718446602,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932304,0.0,20.0,95.65217391304348,4.3478260869565215,5.263157894736842,0,0,0,0,0,0,0,Eficiente,False,1.0
932460,4.0,27.866666666666667,0.0,100.0,0.0,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
932498,0.0,11.0,99.63636363636364,0.3636363636363636,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932500,0.0,24.0,99.3191489361702,0.6808510638297872,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932502,0.0,15.75,99.4729907773386,0.5270092226613966,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932672,0.0,3.333333333333333,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
932750,0.0,23.0,58.620689655172406,41.37931034482759,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932754,0.0,5.5,60.0,40.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
932798,1.020408163265306,36.96153846153846,9.25925925925926,90.74074074074076,11.76470588235294,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
932836,0.0,24.545454545454547,93.55828220858896,6.441717791411043,26.595744680851062,0,0,0,0,1,1,1,Eficiente,True,1.0
933070,1.4925373134328357,72.66666666666667,92.10836277974089,7.891637220259129,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
933244,0.0,9.0,97.67441860465117,2.3255813953488373,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
933804,0.0,24.714285714285715,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
933832,0.0,36.875,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
933986,7.142857142857142,23.0,41.66666666666667,58.333333333333336,14.285714285714285,1,0,0,0,0,1,1,Eficiente,False,1.0
933996,0.0,25.5,73.33333333333333,26.666666666666668,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
934000,0.0,24.4,20.0,80.0,28.57142857142857,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
934074,2.702702702702702,28.105263157894736,0.0,100.0,0.0,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
934076,9.090909090909092,44.42857142857143,0.0,100.0,0.0,1,1,1,0,0,3,3,Ineficiente,False,0.0
934098,33.33333333333333,31.8,0.0,100.0,40.0,1,0,1,0,1,3,3,Ineficiente,True,0.0
934170,0.0,16.4,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
934188,0.0,34.666666666666664,25.0,75.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
934424,0.0,32.8,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
934428,0.0,40.47619047619048,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
934430,3.571428571428571,35.18181818181818,0.0,100.0,0.0,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
934432,0.0,47.833333333333336,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
934476,0.0,13.0,90.9090909090909,9.090909090909092,100.0,0,0,0,0,1,1,1,Eficiente,True,1.0
934534,1.574803149606299,61.8421052631579,0.0,100.0,5.263157894736842,1,1,1,0,0,3,3,Ineficiente,False,0.0
934608,0.0,17.142857142857142,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
935216,0.0,5.0,94.28571428571428,5.714285714285714,15.789473684210526,0,0,0,0,0,0,0,Eficiente,False,1.0
935244,0.0,38.0,93.10344827586206,6.896551724137931,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
935264,0.0,14.0,93.22033898305084,6.779661016949152,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
935268,0.0,12.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
935348,0.6802721088435374,51.63636363636363,53.48101265822785,46.51898734177215,4.878048780487805,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
935394,0.0,7.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
935548,0.0,17.25,13.636363636363637,86.36363636363636,6.666666666666667,0,0,1,0,0,1,1,Eficiente,False,1.0
935870,0.0,14.714285714285714,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
935956,0.0,52.5,33.33333333333333,66.66666666666666,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
935958,2.857142857142857,38.95,0.0,100.0,15.0,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
936110,0.0,59.707317073170735,0.0,100.0,2.4390243902439024,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
936324,0.0,32.666666666666664,77.23577235772358,22.76422764227642,5.88235294117647,0,0,0,0,0,0,0,Eficiente,False,1.0
936382,0.0,39.0,99.74424552429667,0.2557544757033248,7.894736842105263,0,0,0,0,0,0,0,Eficiente,False,1.0
936514,1.2345679012345678,45.0,0.0,100.0,14.705882352941178,1,1,1,0,0,3,3,Ineficiente,False,0.0
936984,0.0,30.25,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
937362,0.0,126.5,50.0,50.0,40.0,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
937366,0.0,80.5,40.0,60.0,25.0,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
937368,9.090909090909092,40.84615384615385,31.25,68.75,11.76470588235294,1,0,0,0,0,1,1,Eficiente,False,1.0
937370,0.0,7.0,83.33333333333334,16.666666666666664,75.0,0,0,0,0,1,1,1,Eficiente,True,1.0
937374,0.0,55.9375,0.0,100.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
937432,33.33333333333333,12.0,86.36363636363636,13.636363636363637,62.5,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
937604,0.0,16.0,88.13559322033898,11.864406779661016,16.666666666666664,0,0,0,0,0,0,0,Eficiente,False,1.0
937678,0.0,15.833333333333334,90.85714285714286,9.142857142857142,3.1746031746031744,0,0,0,0,0,0,0,Eficiente,False,1.0
937708,0.0,78.1875,77.32696897374701,22.673031026252985,2.1739130434782608,0,1,0,0,0,1,1,Eficiente,False,1.0
937732,1.7241379310344829,60.1764705882353,62.21498371335505,37.78501628664496,3.614457831325301,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937736,0.7042253521126761,109.52941176470588,80.23660403618649,19.7633959638135,5.494505494505495,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937742,0.0,23.63636363636364,15.789473684210526,84.21052631578947,7.142857142857142,0,0,1,0,0,1,1,Eficiente,False,1.0
937750,1.7543859649122806,53.0,44.66019417475729,55.33980582524271,3.225806451612903,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937752,0.0,118.36842105263158,79.6844181459566,20.3155818540434,6.122448979591836,0,1,0,0,0,1,1,Eficiente,False,1.0
937760,0.3424657534246575,97.45714285714286,71.34445534838076,28.65554465161924,4.2105263157894735,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937762,1.0416666666666663,38.78787878787879,67.12328767123287,32.87671232876712,5.434782608695652,1,0,0,0,0,1,1,Eficiente,False,1.0
937774,0.0,79.91666666666667,49.64028776978417,50.35971223021583,6.666666666666667,0,1,0,0,0,1,1,Eficiente,False,1.0
937780,1.25,49.083333333333336,83.03287380699894,16.96712619300106,12.63157894736842,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937782,0.0,20.875,50.98039215686274,49.01960784313725,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
937786,0.0,13.5,80.0,20.0,42.85714285714285,0,0,0,0,1,1,1,Eficiente,True,1.0
937788,0.0,52.11111111111112,79.06197654941374,20.938023450586265,1.2345679012345678,0,1,0,0,0,1,1,Eficiente,False,1.0
937808,0.7874015748031495,45.7,86.46055437100213,13.539445628997868,3.4482758620689653,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937810,0.0,23.06451612903226,77.40112994350282,22.598870056497177,7.954545454545454,0,0,0,0,0,0,0,Eficiente,False,1.0
937812,0.6024096385542169,75.26666666666667,52.97450424929179,47.02549575070821,2.5,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937854,0.0,48.58064516129032,77.12691771269176,22.87308228730823,9.278350515463918,0,1,0,0,0,1,1,Eficiente,False,1.0
937856,0.0,17.142857142857142,71.7948717948718,28.205128205128204,3.8461538461538463,0,0,0,0,0,0,0,Eficiente,False,1.0
937860,1.3392857142857142,54.0,86.40776699029125,13.592233009708735,4.938271604938271,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937862,0.0,48.93103448275862,74.31578947368422,25.684210526315788,2.3529411764705883,0,1,0,0,0,1,1,Eficiente,False,1.0
937864,2.083333333333333,27.5,50.51546391752577,49.48453608247423,14.814814814814811,1,0,0,0,0,1,1,Eficiente,False,1.0
937868,1.5873015873015872,30.13043478260869,79.87220447284345,20.12779552715655,1.351351351351351,1,0,0,0,0,1,1,Eficiente,False,1.0
937874,5.263157894736842,28.666666666666668,87.33333333333333,12.666666666666668,6.25,1,0,0,0,0,1,1,Eficiente,False,1.0
937880,0.0,13.0,0.0,100.0,20.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
937888,0.0,45.371428571428574,83.43347639484978,16.566523605150216,3.125,0,1,0,0,0,1,1,Eficiente,False,1.0
937898,11.11111111111111,34.0,78.04878048780488,21.951219512195124,20.0,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
937902,0.4048582995951417,97.36666666666666,78.44677137870855,21.55322862129145,2.197802197802198,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937956,1.034928848641656,17.440677966101696,0.1291989664082687,99.87080103359172,11.666666666666666,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
937958,1.7123287671232876,38.83018867924528,0.0,100.0,9.433962264150944,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
937960,0.9803921568627452,47.95744680851064,0.0,100.0,8.51063829787234,1,1,1,0,0,3,3,Ineficiente,False,0.0
937962,2.830188679245284,49.51351351351352,0.0,100.0,16.216216216216218,1,1,1,0,0,3,3,Ineficiente,False,0.0
937966,0.823045267489712,63.9375,77.11864406779661,22.88135593220339,3.260869565217391,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
937980,0.0,42.8,63.87665198237885,36.12334801762114,22.0,0,0,0,0,1,1,1,Eficiente,True,1.0
937984,0.0,25.33333333333333,61.90476190476191,38.095238095238095,38.46153846153847,0,0,0,0,1,1,1,Eficiente,True,1.0
937988,0.0,30.8,79.1907514450867,20.809248554913296,1.4925373134328357,0,0,0,0,0,0,0,Eficiente,False,1.0
938022,0.0,30.2,94.9820788530466,5.017921146953405,6.25,0,0,0,0,0,0,0,Eficiente,False,1.0
938414,2.1505376344086025,238.5555555555556,33.093525179856115,66.90647482014388,3.571428571428571,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
938432,0.0,30.666666666666668,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
938612,0.0,20.11764705882353,66.13756613756614,33.86243386243386,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
938614,3.0303030303030303,15.76923076923077,46.774193548387096,53.2258064516129,0.0,1,0,0,0,0,1,1,Eficiente,False,1.0
938896,0.4725897920604915,174.08510638297872,68.22822822822823,31.77177177177177,4.3478260869565215,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
939212,0.0,21.285714285714285,52.94117647058824,47.05882352941176,7.142857142857142,0,0,0,0,0,0,0,Eficiente,False,1.0
939218,0.0,9.666666666666666,97.02702702702702,2.972972972972973,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
939222,0.0,19.61904761904762,96.25137816979051,3.7486218302094816,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
939224,3.125,34.333333333333336,97.6693372177713,2.3306627822286963,0.0,1,0,0,0,0,1,1,Eficiente,False,1.0
939370,0.8298755186721992,207.5681818181818,50.46248715313464,49.53751284686537,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
939376,0.3831417624521072,123.56666666666666,80.46407185628742,19.53592814371257,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
939470,0.0,36.71428571428572,97.45989304812836,2.5401069518716577,6.666666666666667,0,0,0,0,0,0,0,Eficiente,False,1.0
939474,0.0,135.85,75.0,25.0,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
939476,2.5,53.0,94.70899470899472,5.291005291005291,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
939478,5.263157894736842,44.75,84.67741935483872,15.32258064516129,4.651162790697675,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
939684,0.0,22.0,88.51351351351352,11.486486486486488,25.0,0,0,0,0,1,1,1,Eficiente,True,1.0
939698,0.0,13.0,33.33333333333333,66.66666666666666,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
939706,0.7707129094412332,144.84848484848484,66.34241245136187,33.65758754863813,4.411764705882353,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
939708,10.0,17.714285714285715,78.26086956521739,21.73913043478261,0.0,1,0,0,0,0,1,1,Eficiente,False,1.0
939716,0.0,20.0,66.66666666666666,33.33333333333333,41.66666666666667,0,0,0,0,1,1,1,Eficiente,True,1.0
939762,0.0,334.7560975609756,69.9180938198064,30.081906180193595,7.751937984496124,0,1,0,0,0,1,1,Eficiente,False,1.0
940430,1.5625,2.44,29.67032967032967,70.32967032967034,3.7037037037037033,1,0,0,0,0,1,1,Eficiente,False,1.0
940432,0.0,60.47058823529412,54.42622950819672,45.57377049180328,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
940434,0.0,29.666666666666668,51.35135135135135,48.64864864864865,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
940436,0.0,36.11111111111112,16.666666666666664,83.33333333333334,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
940438,0.0,15.363636363636363,85.77981651376146,14.220183486238533,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
940440,0.0,32.4375,23.33333333333333,76.66666666666667,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
940442,1.020408163265306,4.962962962962963,60.24340770791075,39.75659229208925,0.0,1,0,0,0,0,1,1,Eficiente,False,1.0
940456,0.0,14.266666666666667,55.172413793103445,44.82758620689656,30.55555555555556,0,0,0,0,1,1,1,Eficiente,True,1.0
940458,0.0,37.73684210526316,74.15730337078652,25.842696629213485,9.30232558139535,0,0,0,0,0,0,0,Eficiente,False,1.0
940508,0.0,41.5,0.0,100.0,50.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
940512,0.0,19.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
940514,0.0,11.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
940568,0.0,9.0,70.0,30.0,66.66666666666666,0,0,0,0,1,1,1,Eficiente,True,1.0
940588,0.7052186177715092,127.23076923076924,3.0537830446672745,96.94621695533272,14.705882352941178,1,1,1,0,0,3,3,Ineficiente,False,0.0
940596,0.0,4.0,99.75429975429977,0.2457002457002457,40.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940610,0.0,4.0,50.0,50.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940614,2.0689655172413794,42.81818181818182,74.6059544658494,25.39404553415061,10.714285714285714,1,0,0,0,0,1,1,Eficiente,False,1.0
940616,0.8650519031141869,103.16129032258064,80.54527095254123,19.45472904745877,10.256410256410255,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
940622,1.4771048744460855,109.25,51.46953405017921,48.53046594982079,15.254237288135592,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
940624,0.5244755244755245,95.3529411764706,67.08860759493672,32.91139240506329,12.658227848101266,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
940630,0.5541561712846348,165.9591836734694,6.013257575757576,93.98674242424242,26.229508196721312,1,1,1,0,1,4,4,Ineficiente,True,0.0
940634,1.3888888888888888,111.53333333333332,78.97810218978101,21.021897810218977,10.44776119402985,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
940652,1.6908212560386473,61.32142857142857,67.50392464678178,32.49607535321821,14.545454545454543,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
940658,0.6960556844547563,113.0,66.69242658423494,33.30757341576507,13.095238095238097,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
940772,0.0,9.0,0.0,100.0,100.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
940828,0.0,2.0,87.5,12.5,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
940952,0.0,139.53846153846155,43.82470119521912,56.17529880478087,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
940968,0.0,24.07692307692308,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
941384,0.0,23.125,93.17211948790896,6.827880512091039,2.3255813953488373,0,0,0,0,0,0,0,Eficiente,False,1.0
941390,0.0,5.0,99.72972972972973,0.2702702702702703,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
941628,0.0,19.0,99.32432432432432,0.6756756756756757,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
941786,0.0,39.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
941844,14.285714285714285,29.25,61.11111111111112,38.88888888888889,0.0,1,0,0,0,0,1,1,Eficiente,False,1.0
942214,0.0,10.5,0.0,100.0,50.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
943066,0.0,73.8125,65.76923076923077,34.23076923076923,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
943818,0.0,5.0,95.65217391304348,4.3478260869565215,33.33333333333333,0,0,0,0,1,1,1,Eficiente,True,1.0
944210,0.0,219.73684210526315,28.75,71.25,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
944216,6.808510638297872,160.92307692307693,36.141304347826086,63.85869565217392,1.1235955056179776,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944218,4.489795918367347,187.41666666666663,40.09779951100245,59.90220048899756,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944220,4.528301886792453,187.41176470588235,45.47325102880658,54.52674897119342,1.8867924528301887,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944222,5.9459459459459465,139.26666666666668,65.02835538752363,34.97164461247637,1.0416666666666663,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944226,7.777777777777778,153.58,37.71626297577855,62.28373702422145,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944228,0.0,141.3,14.705882352941178,85.29411764705883,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
944246,0.0,66.6,10.0,90.0,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
944310,0.0,7.5,0.0,100.0,50.0,0,0,1,0,1,2,2,Potencialmente ineficiente,True,
944474,0.0,75.0,66.66666666666666,33.33333333333333,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
944476,0.0,97.84615384615384,7.804878048780488,92.19512195121952,0.0,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
944560,0.0,29.666666666666668,16.666666666666664,83.33333333333334,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
944564,0.0,14.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
944644,0.0,45.35714285714285,84.7953216374269,15.204678362573098,14.000000000000002,0,1,0,0,0,1,1,Eficiente,False,1.0
944646,0.45662100456621,85.625,60.32608695652174,39.67391304347826,5.555555555555555,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944648,0.0,66.0,89.13043478260869,10.869565217391305,56.00000000000001,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
944764,0.5633802816901409,117.76190476190476,41.89852700490999,58.10147299509002,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944766,0.6578947368421052,114.5,47.94520547945205,52.05479452054794,0.0,1,1,0,0,0,2,2,Potencialmente ineficiente,False,
944808,0.0,17.5,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
944908,0.0,13.5,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
945046,5.0,81.92307692307692,32.58426966292135,67.41573033707866,20.0,1,1,0,0,1,3,3,Ineficiente,True,0.0
945052,1.694915254237288,82.88888888888889,21.333333333333336,78.66666666666666,21.052631578947366,1,1,1,0,1,4,4,Ineficiente,True,0.0
945058,0.0,37.5,20.0,80.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
945710,0.0,17.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
946020,0.0,3.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
946032,0.0,8.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
946072,0.0,6.0,50.0,50.0,50.0,0,0,0,0,1,1,1,Eficiente,True,1.0
946468,0.0,25.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
946582,0.0,8.0,38.0281690140845,61.97183098591549,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
946916,0.0,42.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
946988,0.0,15.0,62.5,37.5,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
947304,8.571428571428571,11.555555555555555,94.85294117647058,5.147058823529411,20.3125,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
947306,0.0,10.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
947604,0.0,14.0,99.89047097480832,0.1095290251916757,15.217391304347828,0,0,0,0,0,0,0,Eficiente,False,1.0
947610,0.0,9.5,90.47619047619048,9.523809523809524,57.14285714285714,0,0,0,0,1,1,1,Eficiente,True,1.0
947612,0.0,18.0,99.07407407407408,0.9259259259259258,13.513513513513514,0,0,0,0,0,0,0,Eficiente,False,1.0
947638,0.0,27.0,99.8286203941731,0.1713796058269066,16.27906976744186,0,0,0,0,0,0,0,Eficiente,False,1.0
947642,0.0,14.0,99.88913525498891,0.1108647450110864,23.809523809523807,0,0,0,0,1,1,1,Eficiente,True,1.0
947816,0.0,36.66666666666666,72.5,27.500000000000004,10.0,0,0,0,0,0,0,0,Eficiente,False,1.0
947818,0.0,34.25,73.33333333333333,26.666666666666668,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
948150,0.0,84.66666666666667,27.27272727272727,72.72727272727273,12.5,0,1,0,0,0,1,1,Eficiente,False,1.0
948170,0.0,15.0,60.0,40.0,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
948182,0.0,56.52,80.28419182948491,19.715808170515096,2.666666666666667,0,1,0,0,0,1,1,Eficiente,False,1.0
948282,0.0,1.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
948284,0.0,26.75,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
948286,1.5673981191222568,135.24324324324326,0.0,100.0,10.81081081081081,1,1,1,0,0,3,3,Ineficiente,False,0.0
948288,4.545454545454546,29.6,0.0,100.0,0.0,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
948524,0.0,5.5,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
948756,100.0,8.0,99.41520467836256,0.5847953216374269,25.0,1,0,0,0,1,2,2,Potencialmente ineficiente,True,
948758,5.555555555555555,57.375,96.64179104477611,3.3582089552238807,23.404255319148938,1,1,0,0,1,3,3,Ineficiente,True,0.0
949252,0.0,20.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
949420,0.0,1.0,16.666666666666664,83.33333333333334,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
950632,0.0,13.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
950634,0.0,13.75,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
950640,0.0,9.0,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
950672,0.0,13.0,98.14814814814817,1.851851851851852,41.66666666666667,0,0,0,0,1,1,1,Eficiente,True,1.0
950806,0.0,16.75,33.33333333333333,66.66666666666666,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
950972,0.0,29.25,99.51219512195122,0.4878048780487805,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
951046,0.0,14.0,91.8918918918919,8.108108108108109,9.090909090909092,0,0,0,0,0,0,0,Eficiente,False,1.0
951118,0.0,32.5,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
951186,0.0,66.0,8.0,92.0,5.88235294117647,0,1,1,0,0,2,2,Potencialmente ineficiente,False,
951290,0.0,17.0,95.23809523809524,4.761904761904762,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
951332,0.0,64.0,38.46153846153847,61.53846153846154,37.5,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
951490,3.7037037037037033,25.0,0.0,100.0,0.0,1,0,1,0,0,2,2,Potencialmente ineficiente,False,
951492,0.0,46.142857142857146,84.86486486486487,15.135135135135137,40.67796610169492,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
951506,0.0,94.82352941176472,83.12236286919831,16.877637130801688,58.18181818181818,0,1,0,0,1,2,2,Potencialmente ineficiente,True,
951508,2.976190476190476,192.9090909090909,30.29045643153527,69.70954356846472,46.66666666666666,1,1,0,0,1,3,3,Ineficiente,True,0.0
951526,0.0,19.90909090909091,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
951614,0.0,23.33333333333333,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
951650,0.0,45.0,90.9090909090909,9.090909090909092,0.0,0,1,0,0,0,1,1,Eficiente,False,1.0
952114,0.0,3.0,99.836867862969,0.1631321370309951,0.0,0,0,0,0,0,0,0,Eficiente,False,1.0
952126,0.0,20.2,0.0,100.0,0.0,0,0,1,0,0,1,1,Eficiente,False,1.0
952196,0.0,12.0,50.0,50.0,25.0,0,0,0,0,1,1,1,Eficiente,True,1.0
